SOL,MINIMUM,MAXIMUM,MEDIAN,MEAN,MODE,STD
1288,193.49,256.53,213.29,217.248752857903,194.64,17.989047530176
316,199.62,257.62,228.01,227.022615803815,230.45,15.8346774165593
1056,196.43,252.2,209.82,217.401308705845,206.35,16.0786188362094
807,201.6,273.12,229.44,234.252388769315,210.67,17.8410462309416
1515,192.77,275.74,226.11,230.085126324595,209.95,19.1725330582387
557,189.04,244.59,206.78,211.80117965368,204.23,16.3269643857982
1287,193.51,252.89,215.48,221.315322046965,249.45,17.671110439162
556,187.38,243.95,203.8,211.021367694805,197.51,17.5343527613246
315,199.14,263.76,228.37,229.859575307715,231.71,16.3811480382527
1055,196.14,253.29,212.145,216.460784448819,198.2,14.9053925598939
555,188.11,242.09,204.53,205.173790743615,192.82,14.3683185958584
806,202.72,274.8,229.42,231.139476817401,208.52,19.4120044735319
1054,196.93,258.25,219.73,220.571461558073,198.46,18.398892976391
1286,192.72,252.79,211.22,217.075988599706,196.97,16.9825868452888
554,187.98,250.5,210.83,214.340646896948,192.29,18.714072717472
314,199.78,262.11,226.01,226.782276580356,228.17,16.105532890334
805,203.05,273.49,241.71,234.498818338614,219.7,19.2293182185211
1513,198.39,271.47,220.42,229.289827514213,216.42,20.1138687523879
553,188.45,245.7,222.175,216.259567079315,235.72,17.3255249093258
1053,194.03,254.23,214.99,218.490251395832,217.87,16.2372464173692
804,200.46,272.24,229.3,231.585471499618,205.8,20.0240700487811
313,201.89,260.08,222.59,225.3028469991,222.54,16.3224937582401
1512,193.73,271.6,214.44,220.57818497813,203.82,18.2780857779317
552,186.48,240.07,212.97,212.045470222662,190.5,16.6342827430153
1284,192.4,251.11,221.55,217.135332197615,204.02,15.9268496306066
1052,195.58,247.42,217.91,218.722227174104,199.41,15.2664848835135
803,204.67,270.98,227.33,231.510010454971,214.32,19.3494383364517
312,201.43,260.18,220.82,225.174969323183,218.34,14.6728637032105
551,187.46,244.68,200.42,206.808955518134,188.49,16.1292035944207
1511,194.65,273.75,221.92,228.876102321651,214,20.1973027185067
1283,190.78,250.57,215.57,216.412158116226,192.37,17.1838912924417
1051,195.83,248.25,213.15,218.799787322769,197.89,17.6694954524625
802,204.73,280.93,228.87,234.609750584567,229.31,18.3912596481097
550,189.33,244.13,206.58,213.71277077258,193.6,17.4032281056131
311,201.24,265.43,219,222.474932481225,202.04,14.7908144629645
1510,203.28,274.66,226.99,229.85009903486,209.9,19.8648283826159
801,204.1,271.15,229.85,235.15157925001,210.52,19.0821556705857
1282,192.47,256.99,230.57,225.078494785632,243.21,18.2718482945578
1050,196.11,251.84,214.26,218.89884349503,197.73,17.4180301511069
1509,203.28,274.83,232.01,237.835003340332,227.19,17.9140138983123
310,203.05,264.13,213.7,223.847032349256,205.52,18.4387827288359
548,185.2,247.82,206.62,212.055970901758,196.09,18.6461645441292
800,206.86,270.06,240.71,239.46942750018,260.73,20.0728154004087
1508,201.72,271.23,235.08,237.754335325932,235.13,19.0379761608089
1281,188.49,249.44,216.2,217.942870283462,195.24,18.9604600445275
1049,197.49,251.39,206.88,214.928134852298,199.5,17.2905967863034
547,186.92,244.7,213.45,213.234698864335,190.05,18.134822927796
309,201.55,266.5,216.71,222.294852387844,204.82,16.0020785159642
1507,202.74,270.02,212.76,223.005249067279,205.16,19.6710353146713
1280,188.4,249.18,207.53,214.621162809408,195.31,19.4362660234319
1048,196.19,256.57,217.06,221.341162267239,207.08,16.2170346930657
799,204.57,263.3,239.79,233.246266606527,206.97,17.7072906560572
546,186.49,236.17,213.51,210.401682096861,188.4,14.4717053402044
1506,199.48,270.85,215.32,224.203137544958,207.1,18.3456094620105
308,200.28,267.39,216.67,223.548698962382,202.36,19.175578686485
1279,189.26,243.76,219.58,217.517669435802,229.71,15.8693484029535
798,206.47,269.33,230.71,231.640190995415,208.05,19.1179306422667
1047,196.95,256.08,218.26,221.810702446725,203,16.5992743830875
545,184.81,241.44,202.4,208.174275722835,195.95,15.8648019461402
307,199.75,265.43,224.43,224.896512127823,204.69,19.1703890781409
1505,203.06,273.73,239.02,234.738889982772,207.38,22.3582579409155
797,209.24,271.74,231.89,234.242068016594,233.34,19.2988669548978
544,186.95,242.81,208.74,212.459840637451,208.77,15.2930190587265
1278,188.44,243.25,203.22,210.018310751921,190.55,17.0426190490927
1046,196.45,259.06,218.37,221.067612800425,206.47,16.5604465681912
306,196.67,264.25,216.97,223.619996461885,204.93,18.4133812361124

796,208.36,272.78,227.03,232.929793784699,210.16,19.9301449954761
543,178.76,246.48,202.53,206.196278099652,203.41,16.2678458526435
1277,188.38,245.16,211.45,212.002061071454,191.01,16.4985064293228
1045,191.9,260.1,214.14,220.575848753252,208.29,19.6424360353931
1503,203.97,274.94,231.66,235.575822421784,220.25,18.6775788994697
305,197.02,268.77,223.52,225.363720162225,233.69,17.9815417185319
795,206.17,272.7,237.77,239.33607253594,213.63,17.2930946573876
542,187.61,241.44,215.35,214.944079241474,191.21,16.8244560342087
1276,190.12,253.05,211.12,213.649668131598,209.38,12.9696275019275
1502,205.46,273.1,229.86,232.519501750779,212.7,18.1533835990766
1044,191.6,253.34,214.62,219.989001062073,201.26,15.7590206829659
304,201.78,267.8,223.26,225.303102894406,211.26,14.7684391327021
794,206.15,267.43,237.41,236.389838946992,210.5,18.3267507084962
541,187.1,243.34,216.82,212.429805753627,199.26,15.7692189911436
1501,203.97,277.12,244.67,237.384457496673,221.77,21.9683258978184
1275,189.29,253.5,207.96,211.003741150442,196.39,17.1365324557982
1043,195.15,252.78,215.24,218.188458041049,214.31,13.2710185510659
793,202.52,272.06,245.25,238.571511737746,207.33,19.2676395595198
303,202.59,263.31,220.56,223.87926622248,210.28,16.4934548147296
540,186.9,238.83,206.83,208.406663295163,188.22,15.7243413169123
1500,201.66,268.51,235.39,230.425617460675,204.64,17.8412092754834
792,201.32,272.5,237.21,234.898545125761,217.9,20.1626401327939
1042,196.85,251.27,207.77,216.025972697244,199.73,16.2925544136681
1274,188.41,252.82,211.09,215.699097273397,196.3,18.535168630423
539,187.16,249.79,211.16,212.196187620651,227.55,14.9816287130783
302,202.39,270.53,224.55,229.181639339513,258.01,19.56742291725
1499,203.35,270.14,232.38,229.472340254822,216.07,17.9567128910218
791,202.21,273.54,228.915,230.677731271181,214.78,20.3742614801702
1041,193.94,250.82,220.39,222.761526791195,225.4,16.9246993496244
1273,192.04,252.08,212.5,215.761451972926,200.02,17.4528040854802
538,187.7,246.7,204.93,210.866064894843,199.15,15.8481131569902
301,199.01,267.74,227.16,227.649666870122,222.25,17.7513902460732
1498,205.18,263.86,238.96,237.126959105657,256.76,17.8685864423894
790,204.55,274.47,230.67,236.628694078817,213.07,19.5315465696384
1040,195.99,251.35,219.77,220.513566146967,219.45,16.1282313560963
537,189.23,244.04,212.85,215.593074482659,196.8,16.7195103841902
300,195.06,264.43,233.33,230.546988540683,198.44,19.2867779190128
1272,190.8,248.15,204.88,213.10708261722,193.18,17.7677115208838
789,205.32,269.02,231.42,235.713519704139,210.92,17.9229640256395
1497,205.18,266.48,229.45,233.228537638446,256.7,19.2269923934696
299,195.47,265.65,229.97,226.788013540767,233.69,14.4204374630251
536,189.88,240.16,210.62,213.368849971368,194.49,16.3812524128184
1039,195.44,251.06,215.96,219.378583842936,199.48,17.17870524831
1271,188.39,250.2,203.25,211.115839932701,202.16,15.911986806762
788,205.79,265.33,231.375,233.444077720933,214.98,18.470429509936
1496,199.99,265.21,223.6,223.947653783743,223.5,15.5338330853638
535,183.93,240.88,215.075,214.167160898803,200.35,15.9828956641874
1270,190.46,255.61,211.82,216.851017373804,211.52,18.2921162108914
298,198.36,269,232.47,230.545610081112,203.5,20.7196806000734
1038,196.71,251.28,215.25,218.698800823618,198.2,16.9842397884736
787,199.8,266.68,243.91,235.079760174707,205.2,18.9828325200873
1495,202.4,263.65,237.86,233.22752456715,250.92,16.2549892962671
534,185.95,240.74,215.49,214.368379412491,195.62,16.6266737236878
297,201.57,265.36,233.25,233.774980564747,207.8,18.1498505972658
1269,189.98,255.46,204.86,211.328568647118,196.46,17.2793954976248
1037,191.32,251.62,208.97,214.284421685615,209.52,16.9192094139178
786,200.49,265.9,235.99,231.077171010222,218.13,19.1935628932138
1494,202.74,264.58,235.44,230.851277423921,209.12,16.8787061936686
533,185.1,241.01,207.99,208.843452949036,193.48,16.9266703768776
296,199.06,264,229.075,230.701050904896,222.89,16.8819425668763
1268,188.76,247.18,208.9,211.912922001297,209.16,16.2041559495684
532,186.32,247.2,208.37,214.39237841492,203.21,17.7736715544877
785,199.28,266.34,234.4,235.351075059486,214.85,17.9472546490341
1036,197.1,250.47,221.58,222.955103531956,207.48,15.7938199268257
1493,201.79,261.16,235.45,229.19004589697,206.63,18.9401887879905
295,194.58,257.53,236.41,233.395262213993,253.29,15.6208695272488
531,186.9,248.39,205.95,214.161624845907,201.84,18.0376439643764
784,204.06,267.9,229.21,235.451101125383,229.24,18.6791534557981
1267,188.39,248.48,208.08,211.814286334182,202.62,14.2871694563328
1492,205.43,262.43,233.92,234.680354747999,253.4,15.9163299028657
1035,195.05,249.94,219.71,221.221229614949,219.43,15.4364951206679
294,200.3,269.49,239.38,235.211116047242,220.56,19.4359639944149
783,204.91,271.44,230.2,235.827353561061,209.13,19.5220707043796
1491,204.48,264.02,232.33,236.01256047973,227.21,14.0725988124403
1266,188.46,243.36,209.94,212.532423345452,226.56,15.5096727141044
530,185.29,241.36,210.11,212.255272994791,234.53,16.9292677768552
293,199.2,268.43,238.81,232.838573580533,212.35,19.831070753456
782,202.99,283.08,234.13,234.837000041023,261.63,19.7561188779369
1490,206.3,262.5,225.61,233.567658847643,254.57,18.4895606385527
1034,196,257.67,220.105,222.353620654081,224.31,15.9849335692421
1265,189.49,244.24,207.42,211.685981904988,200.33,14.259289346694
529,186.42,247.5,221.86,215.662425409393,188.67,18.3499239192129
781,197.06,268.15,240.82,233.574122950819,219.67,20.3477113958494
292,202.39,272.75,222.71,226.08945857474,210.37,18.5473504965014
1489,204.6,265.46,220.78,227.667229621736,218.32,16.9918147933713
528,185.51,242.81,214.28,211.966577689243,187.23,17.198156843732
1264,189.8,243.77,215.6,215.773162324521,196.19,13.1485446408568
1033,195.55,258.93,216.06,222.206520374508,210.17,18.5003822068802
780,201.83,272.72,228.45,230.182650171573,203.96,21.955342081111
291,202.78,270.35,224.91,226.646187901074,228.66,13.9839058846818
1488,202.17,267.12,221.6,225.513815485362,214.48,15.610470018124
527,185.38,250.94,200.13,207.297958851332,194.84,15.1613342564206
1032,197.21,255.54,214.02,218.837762329732,201.43,16.8540706582897
1263,188.21,243.36,212.04,214.554313151796,195.32,13.2214195924096
779,202.06,278.76,232.97,235.002155912432,211.4,22.6772753923448
290,201.4,269.59,227.84,232.563565086809,215.07,18.9901535617759
526,185.73,248.2,208.61,214.04033204756,205.5,15.593849091258
1487,204.6,266.92,221.28,228.735297297298,205.52,19.1810858872344
778,203.17,279.03,230.4,236.941678235511,211.14,22.5030341125642
1262,190.25,243.04,211.06,212.837858686257,197.72,15.4174462341843
1031,196,257.6,213.73,218.099719433801,207.51,15.7898553037131
525,186.21,241.18,202.7,211.526214260151,200.84,17.0678900822637
289,196.84,270.97,224.31,230.089669512449,221,18.9520439625966
1486,202.07,271.68,222.28,228.387963635196,205.77,21.5945898707918
1261,189.96,245.83,209.4,212.705773534594,191.37,16.1259562478499
777,201.92,281,236.33,241.43894080323,208.06,24.9197478803265
524,187.86,243.25,210.31,213.01926551875,189.06,18.021477452525
1030,196.84,257.67,207.42,218.033145762518,198.83,18.8742819824031
288,198.07,269.63,220.51,226.335282032799,220.84,18.5550992316874
1260,189.3,251.4,204.8,208.624483764526,189.91,14.8633218218933
523,187.23,249.39,217.35,214.587488316799,188.29,18.6615100632489
1485,200.83,276.99,215.73,225.561392367722,207.93,20.6853858311928
776,201.19,276.87,240.91,236.959649648828,260.39,22.0377449245616
1029,198.38,256.6,217.57,220.769023108343,218.89,17.1881388731108
522,186.82,248.24,215.105,213.816316334661,189.31,17.8968917701818
1484,204.77,272.43,225.28,232.070347526112,208.06,22.632819074934
1259,188.17,246.02,206.245,211.352993047509,202.9,16.2084870480663
775,201.29,276.28,247.565,235.881220682303,204.79,22.5552581362491
287,200.04,271.32,222.92,225.88118628849,214.99,14.7551121981763
1028,197.23,254.7,218.1,221.299569017394,217.85,16.9835165742566
521,186.61,246.64,208,210.062998458196,194.21,17.3524020813301
774,201.8,271.44,227.49,231.087300502032,238.92,21.1503117302333
1483,203.58,274.3,221.505,229.705046522074,206.48,20.1858781816625
1027,198.7,255.5,215.65,224.645374870437,215.04,17.540677287247
1258,190.43,249.73,208.51,217.473958468527,196.21,18.5376278713891
286,201.49,271.67,235.26,232.656457461035,223.01,19.0614444028247
520,186.73,246.81,206.73,212.598839282047,227.36,15.429509906504
773,203.4,276.02,231.42,233.727707116591,212.97,22.3747274655719
1026,193.61,255.7,203.68,207.434561958353,204.64,14.788876848362
1482,204.87,275.55,218.65,226.459600336854,208.17,19.0893464226401
519,182.47,244.68,203.16,211.627676921181,201.61,18.1634655255656
1257,187.89,250.84,209.32,214.547011061947,194.33,19.111080956907
285,203.27,268,223.75,230.377279101988,214.5,18.5213608894486
772,201.89,281.07,231.89,237.769929031465,212.46,22.1726402422185
1481,201.29,274.23,230.96,230.33492612978,205.06,20.9252190527249
518,184.77,240.81,205.14,208.619877063956,189.95,17.7595139015359
771,202.21,278.89,233.66,238.236348215385,208.71,21.97458980731
1025,197.28,258.75,208.74,219.807066728004,202.3,19.6817950524372
1256,188.06,243.37,215.35,214.101571774146,189.94,17.7721107844604
284,200.85,269.67,222.78,230.310049134419,213.03,19.2430140182869
1480,205.63,273.89,232.1,234.164612421311,214.62,17.9968936899258
517,187.25,245.68,213.42,211.545480260731,188.44,16.2699793968898
770,204.38,274.93,243.91,242.054638289751,221.63,19.9077402019989
1255,188.2,246.83,216.15,214.25427871663,212,14.5481877603988
516,186.45,248.61,204.145,207.97903008596,223.22,15.0086311812126
283,202.74,268.89,221.58,226.489493088999,220.62,18.3030707861478
1024,196.18,257.62,207.25,217.922972769409,201.22,18.6095991996879
1479,207.06,276.2,227.52,233.341104325222,216.62,19.2735178500873
769,199.79,276.96,249.41,238.657456432721,203.43,22.8495907554526
515,187.42,248.97,209.51,211.802095535384,196.77,17.0921747562698
1254,187.04,244.3,206.21,206.882657479793,193.49,14.7920798803917
768,201.05,274.37,227.47,231.649761836442,215.97,21.6372036481587
1478,205.55,274.24,228.74,233.241699364811,225.29,17.2556249349552
282,199.57,270.88,220.62,229.097786072773,255.91,22.3903033103219
1023,195.59,258.61,213.47,218.77336102978,206.17,17.2968306266396
514,187.1,243.75,206.62,212.375125477471,199.96,17.0465279678868
1253,187.38,245.2,218.53,216.421705458396,188.71,17.4932801919207
281,202.2,271.3,232.81,231.837993727103,208.67,20.8691668582625
1477,199.89,272.6,237.79,233.30469677047,208.57,19.4138744789744
767,201.66,277.51,232.59,235.927782453661,210.63,23.6503118753169
513,187.62,242.2,207.77,214.494797029346,200.97,17.2068849311246
1022,196.46,259.07,213.94,218.964479586727,220.54,17.4166069289482
1252,187.64,240.56,209.89,214.296114238148,208.1,14.7759427198117
280,204.24,269.27,223.23,228.017916627517,214.34,15.9085754483385
1476,203.96,274.2,236.75,233.08661103617,217.7,18.8366989259557
766,204.67,279.9,229.55,237.408948535754,209.23,23.1257430079347
512,186.91,248.13,207.46,212.286632439315,190.54,17.9426571575047
1251,186.5,245.24,207.76,209.814346408059,194.09,16.8713448778709
1021,194.79,259.32,213.96,219.023244994731,203.79,18.2950989918451
279,204.47,267.38,224.84,227.495833881424,210.55,16.9222722629434
1475,199.63,274.43,236.51,232.282158539259,216.46,18.7747872947062
765,199.32,277.19,245.44,241.835489172008,203.61,24.893382312728
511,183.8,242.55,203.15,210.131667086467,188.12,17.6825752954004
1250,186.94,244.97,204.17,211.026750863847,199.56,16.9276665176879
764,198.46,277.01,240.78,236.317678153366,256.1,23.3813546237591
1020,197.69,259.94,208.71,218.406515239554,201.15,18.8780468970656
278,206.31,269.54,227.57,232.263274004805,209.52,18.2480994415286
1474,206.32,275.23,244.41,240.925030223308,261.63,20.6284251323291
510,176.65,239.69,214.485,210.494499876513,194.12,17.2367110916416
1249,187.84,239.98,202.45,210.130040836423,201.23,15.6212862198423
277,201.03,268.43,241.23,236.508926829268,256.24,18.8694818486912
763,193.4,278.03,254.55,244.887621748315,260.83,24.5133927526203
509,184.21,240.91,201.95,208.636263685285,196.39,16.4889479895687
1473,205.41,277,233.46,238.363285200452,209.37,23.0557806015267
1019,190.94,255.95,209.77,219.429389860054,205.84,19.9929954509844
762,197.1,280.05,228.61,230.588483530142,205.34,22.1794401425334
508,184.62,241.38,205.68,208.191461554607,193.47,15.8311705690393
276,197.87,268.55,243.58,235.368975898693,257.42,22.2058298426196
1248,186.58,246.64,204.6,211.754845403931,201.26,17.4535821980346
1472,205.53,278.05,238.72,238.028302134475,209.62,23.6310446925071
507,187.89,246.63,203.67,211.611313407344,239.35,17.4420539492632
761,201.56,279.5,237.895,240.51871728315,211.22,24.2092696864627
1018,191.68,254.36,205.91,216.038312862109,195.22,19.5355868889442
275,205.36,266.12,239.01,235.946141242416,255.98,17.9167581884015
506,186.29,243.56,203.19,210.214646740677,236.85,17.5538105632034
1471,202.6,277.23,238.43,237.287514534464,219.5,18.8912842501887
760,203.64,285.75,229.59,236.976685810395,229.73,23.2922584678915
1247,186.17,243.97,209.72,210.427317389489,200.91,13.9219285581207
274,203.78,270.34,237.105,235.805710184988,213.02,19.5606864443365
505,187.26,242.85,206.965,211.018873516643,192.68,16.4474512707218
1470,202.46,274.71,232.32,230.69494465182,218.41,18.5084437604294
1017,193.1,258.27,214.53,222.087315027301,205.17,20.3384692433622
504,186.09,241.34,215.26,209.837909479078,188.32,15.4743236854763
273,203.88,269.39,234.61,234.453737351023,211.76,18.0047981518601
1246,188.81,245.51,216.76,216.477458345174,238.1,18.5496213182937
759,196.68,278.5,227.07,234.409882424749,266.54,24.4779943989959
1469,201.46,272.98,235.08,233.241478563152,214.15,19.4390242500708
503,186.7,244.39,202.495,207.750690971559,195.7,14.0001024521505
1016,195.97,257.84,214.26,221.32428107937,202.69,20.2581721127824
758,201.86,277.6,240.1,236.473113319916,204.13,22.7808440947441
272,200.9,268.14,234.01,234.42599633782,222.98,19.0025419197765
1245,185.86,244.5,208.85,210.572132989183,208.05,17.0698064969272
1468,203.83,271.1,228.07,232.660752912481,222.89,17.0234570733761
502,186.23,240.72,223.01,216.9440197971,206.49,15.4782513597555
1015,196.64,257.92,213.92,219.136250691535,203.24,17.7913212560032
271,204.22,266.31,235.29,234.806396624744,206.58,17.2742289890481
501,186.9,241.7,205.27,212.585344719613,204.3,15.8923763308243
1244,186.21,243.12,203.71,209.179551350048,187.87,15.9151741298173
1467,203.84,268.73,228.41,230.456561431202,227.01,17.3337480254511
756,200.82,277.39,225.3,228.741224294596,210.91,22.3120311972062
500,188.89,249.09,207.53,213.393841730715,240.12,16.7355975752001
1014,194.77,255.48,208.53,217.80507910097,197.37,19.2736852286756
755,199.93,275.72,229.84,233.958947714297,209.87,23.1784034811281
270,203.56,266.9,232.4,230.542939530395,206.64,18.5933261528945
499,187.99,242.04,199.4,205.238043046169,191.63,14.0803695351038
1243,184.1,244.94,201.77,208.275581342199,191.54,17.1716492955351
1466,205.42,266.98,227.91,229.104175287219,206.62,17.0505740958603
754,200.77,279.4,224.99,234.880972540984,224.34,24.8711127987324
498,185.81,246.11,200.16,205.460569602191,188.09,14.9799604165675
269,198.67,271.24,238.23,234.458110016368,241.37,17.3525392608953
1013,191.66,259.58,211.69,218.739083579487,202.86,18.1366340659609
1242,184.14,245.33,199.13,206.399837056999,185.77,17.0248682984293
753,200.51,276.08,227.96,232.546297349482,205.54,22.1815364721375
497,186.68,240.48,212.13,210.407155138058,189.48,15.6657831856053
1465,204.45,269.75,241.79,235.456555016352,217.8,19.6375872202976
268,201.37,268,228.17,227.648295480099,228.47,13.9840620615908
752,201.37,266.08,240.38,235.397399689824,205.44,21.6246447696137
1012,190.71,256.53,206.81,218.018358031838,201.29,18.970407008377
1241,183.29,243.81,198.31,205.185628910777,184.77,17.6603104632375
496,187.68,246.26,206.33,209.768243939683,193.87,15.6730678232737
267,221.46,271.54,230.15,237.836449771689,225.82,14.1635340506698
1464,202.55,267.07,219.13,225.361132530121,219.05,15.7081240294614
495,187.31,245.4,202.53,206.653611658688,200.98,11.8389138100971
262,199.47,251.04,208.06,211.848493576741,207.58,10.9836616892144
751,200.85,267.38,242.48,232.953728014432,201.76,22.4946616921843
1011,193.46,256.21,215.55,219.060121073039,204.98,18.0005930789367
494,187.54,248.24,212.01,214.637942826028,230.25,16.108555674759
261,203.22,268.49,213.48,222.496409162571,204.13,19.7668592636661
750,201.43,276.87,227.195,230.748370895042,212.56,22.1149583470455
260,202.07,259.72,216.62,221.564421775016,204.9,17.484540157403
493,188.01,238.1,210.56,208.751226540663,190.39,15.4671797736177
1463,204.65,271.49,221.68,229.224319553724,214.26,17.1887021476946
1010,198.09,256.12,216.94,219.484480230012,221.15,17.4488089794608
259,199.02,270.24,213.37,220.804780673282,208.4,19.0683527246394
1239,182.53,243.93,213.06,214.394594750875,208.58,15.0009463925648
749,201.13,275.9,226.94,230.762153269326,210.03,21.045162331346
492,187.25,238.99,214.99,212.474173341303,189.25,15.8130468382245
258,200.6,261.26,212.83,220.578618195308,203.47,18.7980455611245
1009,197.19,258.91,213.47,219.687817645355,202.92,18.4056956935677
1238,184.82,243.66,219.3,218.189743595952,205.12,15.2793598288148
257,200.64,271.97,214.15,222.686936845034,203.97,19.7018957445883
1462,204.69,267.4,231.645,232.301974202128,213.28,16.3875770545576
491,187.87,241.5,207.625,210.429108751609,196.56,15.6598940655068
256,200.54,271.22,214.98,220.975549476027,204.77,19.080538808054
748,201.25,278.81,227.875,232.129826231163,206.39,23.2467737655338
255,200.53,266.98,213.89,221.53083464713,205.55,18.6285469015476
490,187.13,241.86,208.44,213.330093848172,195.08,15.8600994664422
1237,183.14,241.73,223.54,214.828205991788,198.61,17.6138024583352
1008,192.07,257.82,207.9,218.484587586716,205.67,18.2825558465125
1461,202.46,263.87,225.88,227.742369300578,205.93,16.5540037389024
254,201.7,269.48,214.22,221.837211689633,203.24,19.7300442095071
747,199.93,279.09,224.63,231.258091390273,206.97,23.5222815108807
253,200.59,265.45,212.66,221.016544560883,202.47,19.5966692101942
489,188.71,241.33,202.21,210.179672366669,193.84,16.9293251783623
1007,191.91,259.73,209.61,214.210036602511,216.31,16.169622896621
746,194.8,275.21,223.58,227.554893670331,198.93,25.2196303379056
1460,202.09,268.78,225.42,230.437551430338,253.93,19.6606756671901
251,199.48,270.88,217.65,224.529813519814,202.67,22.0687737643414
1236,183.23,243.52,214.835,214.159917416779,184.16,19.0968495099543
488,186.71,249.05,212.56,215.572002242623,191.94,17.2286621783371
1006,193.97,257.57,207.04,218.228454808807,202.06,19.0588828889724
745,198.82,274.26,217.22,225.534170515781,201.7,21.6743118552295
250,200.73,271.96,215.72,225.233742553742,212.51,21.8573772264933
1235,184.13,243.35,210.53,209.956060265347,185.94,17.4091365815409
249,202.24,269.93,215.98,224.570180436847,203.28,21.0556353230459
487,187.76,241.24,209.3,210.906299115125,190.91,16.6843054417214
744,196.62,271.66,213.2,221.814977712259,201.83,20.9557747671613
1005,196,257.93,220.855,224.537509559676,207.14,19.0028646721805
1459,200.07,270.67,230.28,230.901907113962,207.73,17.9553237452614
248,202.04,269.21,213.52,225.38236985237,204.24,21.5098414594434
1234,184.16,245.24,211.655,216.960907058909,206.13,18.4336438089534
247,201.14,268.2,214.21,224.024277820945,203.37,21.6978401088421
486,187.35,241.06,207.51,210.354092616648,189.73,16.9214955695517
743,201.41,273.04,226.62,229.434380343888,212.85,17.404111492275
1004,198.92,258.09,221.09,223.201698091146,205.87,17.5788104031184
1458,203.72,272.64,226.76,229.96535036053,217.11,18.6362891603501
246,199.74,272.67,214.77,224.324982301649,204.33,21.9969402555303
485,197.4,241.73,227.01,223.669273081005,234.58,12.4100924759552
1233,183.84,243.6,212.79,212.658206076558,185.27,18.9028399731597
245,201.1,264.25,213.39,224.229955969956,204.7,20.5082854576425
478,188.55,237.14,197.64,201.589958536146,195.07,10.1540703976128
1003,198.27,261.93,222.53,222.962601905218,200.84,18.6538890795884
742,200.85,272.89,225.21,230.057604998591,224.78,17.8988508137629
244,204.03,275.64,216.73,222.434942199205,204.65,18.7865778578986
1457,204.27,267.37,225.69,229.734398184379,210.61,18.8345834600793
477,187.85,246.96,202.62,209.321172398874,193.41,16.8823011563648
243,202.36,263.34,214.37,222.21583789298,204.32,19.5352230093943
1232,183.04,243.04,214.17,213.889923303835,214.4,18.7345421717278
1002,194.11,260.43,216.93,221.01506035531,202.13,18.4678402858882
741,203.1,272.11,224.56,229.62070234375,224.17,18.6720351350552
242,203.24,266.44,213.56,222.266995270333,204.45,19.1901333168213
1456,203.75,272.21,232.65,233.739418109703,233.25,17.0765800963276
476,187.75,249.32,207.64,212.921310633754,192.54,16.7553663642253
241,198.39,273.33,213.91,221.788881572846,205.2,20.1571886158463
1001,193.05,259.66,210.11,217.178923367333,204.2,17.304986313577
740,196.83,271,235.615,234.991946485163,224.59,20.1153943919489
1231,184.88,242.62,226.63,219.024999153506,230.98,16.7240405426628
240,202.47,267.45,214.54,222.34563943244,208.49,19.0230475326541
475,181.4,242.65,201.6,207.013017027922,193.1,15.6116366901974
1455,203.33,268.36,230.66,233.821549452001,228.05,15.8038948272974
239,199.8,272.05,214.35,222.271461559863,204.38,20.2721209485885
238,200.98,270.58,212.75,221.388976166187,204.9,19.4807623132611
474,179.97,244.52,216.82,212.073600855193,228.03,16.3037068256712
1000,198.54,258.39,216.14,219.737702641313,215.98,14.7236615308998
1454,203.96,275.5,237.18,238.659676709154,207.15,20.306869972099
739,195.75,272.07,236.49,233.156756542712,226.19,18.3804268426931
1230,184.07,244.34,212.9,213.013503408267,184.79,18.7211169140196
237,202.11,267.89,213.11,221.24163034406,204.07,19.6703870167436
473,186.77,242.06,205.805,210.10221654896,191.22,14.8329477911091
236,201.48,269.09,213.51,220.880329221924,203.53,19.4573264027943
1453,200.31,279.3,246.045,236.355950389504,259.7,21.8347514010333
738,199.21,273.8,238.14,233.076623099974,202.19,20.9277293176455
999,199.7,258.05,214.96,221.531936040224,208.09,16.732735111521
472,190.01,240.32,210.03,213.479472214236,227.31,14.5094706502051
1229,183.79,243.99,229.32,216.71974594438,185.83,21.0562145816853
737,199.82,274.95,232.54,237.637355973754,207.72,25.2974018355426
235,201.05,273.63,226.69,226.320633418858,203.02,20.103670102309
1452,200.28,277.75,231.1,233.133424601908,211.09,22.4179207861421
471,188.82,243.44,205.2,213.18375446667,203.79,16.6755515025071
998,199.45,260.17,218.42,224.716984840425,254.21,19.0315864988635
1228,185.69,242.69,208.61,211.530423633621,190.63,14.4991859837425
736,198.02,269.07,224.2,233.651258060541,222.96,23.7810027233253
1451,201,278.36,230.04,233.707585983128,208.78,22.5117761559168
234,202.58,276.29,222.29,227.13302756503,205.14,21.3187307527525
470,188.33,245.98,207.16,210.615446319129,191.55,17.0413350327385
1227,184,243.63,205.63,208.560558888124,185.14,18.1955736813153
735,199.97,272.43,226.4,236.632726825029,222.64,22.1165664111425
1450,202.77,278.32,229.8,237.030624498056,209.02,23.7112035064678
997,196.96,258.74,209.39,217.371351393604,202.18,17.7630282659059
469,188.36,243.22,207.2,209.867960184788,190.89,16.0582668525651
233,202.05,270.16,232.815,230.261092497774,206.63,21.3525916350062
734,198.38,269.86,236.1,233.431528228423,239.06,19.1099622023266
1449,201.48,277.96,233.26,234.586086077823,211.77,24.0492517069447
